cik,sic,company_name,industry
1013453,7819.0,"VALCOM, INC",SERVICES-ALLIED TO MOTION PICTURE PRODUCTION
1013462,7372.0,ANSYS INC,SERVICES-PREPACKAGED SOFTWARE
1013488,5812.0,BJS RESTAURANTS INC,RETAIL-EATING PLACES
1013554,6035.0,PARK BANCORP INC,"SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1013605,1381.0,PRECISION DRILLING CORP,DRILLING OIL & GAS WELLS
1013606,3841.0,ENDOLOGIX INC /DE/,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
1013706,8742.0,"WILHELMINA INTERNATIONAL, INC.",SERVICES-MANAGEMENT CONSULTING SERVICES
1013796,6022.0,TIB FINANCIAL CORP.,STATE COMMERCIAL BANKS
1013844,6798.0,COLONIAL REALTY LIMITED PARTNERSHIP,REAL ESTATE INVESTMENT TRUSTS
1013857,7374.0,PEGASYSTEMS INC,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1013871,4911.0,"NRG ENERGY, INC.",ELECTRIC SERVICES
1013880,7363.0,"TTEC HOLDINGS, INC.",SERVICES-HELP SUPPLY SERVICES
1013934,8200.0,"STRATEGIC EDUCATION, INC.",SERVICES-EDUCATIONAL SERVICES
1014041,7200.0,SRI SURGICAL EXPRESS INC,SERVICES-PERSONAL SERVICES
1014052,7374.0,"DIGERATI TECHNOLOGIES, INC.",SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1014111,6282.0,"GLASSBRIDGE ENTERPRISES, INC.",INVESTMENT ADVICE
1014473,7371.0,VERISIGN INC/CA,SERVICES-COMPUTER PROGRAMMING SERVICES
1014507,3843.0,"SIRONA DENTAL SYSTEMS, INC.",DENTAL EQUIPMENT & SUPPLIES
1014672,3826.0,CALIPER LIFE SCIENCES INC,LABORATORY ANALYTICAL INSTRUMENTS
1014739,8082.0,"OPTION CARE HEALTH, INC.",SERVICES-HOME HEALTH CARE SERVICES
1014763,2834.0,"AINOS, INC.",PHARMACEUTICAL PREPARATIONS
1015155,3910.0,CHARLES & COLVARD LTD,"JEWELRY, SILVERWARE & PLATED WARE"
1015328,6022.0,WINTRUST FINANCIAL CORP,STATE COMMERCIAL BANKS
1015383,3480.0,OUTDOOR HOLDING CO,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)"
1015593,6035.0,RIVER VALLEY BANCORP,"SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1015647,1000.0,ALMADEN MINERALS LTD,METAL MINING
1015650,4812.0,SK TELECOM CO LTD,RADIOTELEPHONE COMMUNICATIONS
1015739,7372.0,AWARE INC /MA/,SERVICES-PREPACKAGED SOFTWARE
1015780,6035.0,E TRADE FINANCIAL CORP,"SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1015820,2836.0,QIAGEN NV,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"
1015922,7372.0,CHECK POINT SOFTWARE TECHNOLOGIES LTD,SERVICES-PREPACKAGED SOFTWARE
1016125,7372.0,ULTIMATE SOFTWARE GROUP INC,SERVICES-PREPACKAGED SOFTWARE
1016169,3841.0,"ANTARES PHARMA, INC.",SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
1016178,6035.0,CARVER BANCORP INC,"SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1016281,7200.0,CARRIAGE SERVICES INC,SERVICES-PERSONAL SERVICES
1016470,6794.0,SRS LABS INC,PATENT OWNERS & LESSORS
1016504,2834.0,INTEGRATED BIOPHARMA INC,PHARMACEUTICAL PREPARATIONS
1016546,2890.0,ALTAIR NANOTECHNOLOGIES INC,MISCELLANEOUS CHEMICAL PRODUCTS
1016708,3841.0,"RENOVACARE, INC.",SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
1016838,3577.0,RADCOM LTD,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
1016900,1311.0,"APPLIED NATURAL GAS FUELS, INC.",CRUDE PETROLEUM & NATURAL GAS
1016951,6770.0,DIGITAL CREATIVE DEVELOPMENT CORP,BLANK CHECKS
1017110,2836.0,GENETHERA INC,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"
1017290,1040.0,SILVER DRAGON RESOURCES INC.,GOLD AND SILVER ORES
1017303,3577.0,TRANSACT TECHNOLOGIES INC,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
1017413,1311.0,CANADIAN NATURAL RESOURCES LTD,CRUDE PETROLEUM & NATURAL GAS
1017480,5940.0,HIBBETT INC,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES
1017491,2834.0,"SEELOS THERAPEUTICS, INC.",PHARMACEUTICAL PREPARATIONS
1017616,3942.0,"TONNER-ONE WORLD HOLDINGS, INC.",DOLLS & STUFFED TOYS
1017655,7389.0,PAID INC,"SERVICES-BUSINESS SERVICES, NEC"
1017673,7900.0,DOVER MOTORSPORTS INC,SERVICES-AMUSEMENT & RECREATION SERVICES
1017699,2834.0,"CHINA KANGTAI CACTUS BIO-TECH, INC.",PHARMACEUTICAL PREPARATIONS
1017712,5600.0,HOT TOPIC INC /CA/,RETAIL-APPAREL & ACCESSORY STORES
1017793,6029.0,SUN BANCORP INC /NJ/,"COMMERCIAL BANKS, NEC"
1017907,6331.0,FIRST ACCEPTANCE CORP /DE/,"FIRE, MARINE & CASUALTY INSURANCE"
1017968,7370.0,EDGEWATER TECHNOLOGY INC/DE/,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
1018003,5045.0,INGRAM MICRO INC,WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE
1018005,5621.0,COLDWATER CREEK INC,RETAIL-WOMEN'S CLOTHING STORES
1018164,5080.0,WILLIS LEASE FINANCE CORP,"WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES"
1018215,6532.0,WELLS REAL ESTATE FUND X L P,REAL ESTATE DEALERS (FOR THEIR OWN ACCOUNT)
1018216,6532.0,WELLS REAL ESTATE FUND XI L P,REAL ESTATE DEALERS (FOR THEIR OWN ACCOUNT)
1018281,3679.0,INTEGRAL TECHNOLOGIES INC,"ELECTRONIC COMPONENTS, NEC"
1018332,7373.0,"L-1 IDENTITY SOLUTIONS, INC.",SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN
1018336,7372.0,INFORMATION ARCHITECTS CORP,SERVICES-PREPACKAGED SOFTWARE
1018399,6022.0,ENTERPRISE BANCORP INC /MA/,STATE COMMERCIAL BANKS
1018724,5961.0,AMAZON COM INC,RETAIL-CATALOG & MAIL-ORDER HOUSES
1018735,2835.0,NYMOX PHARMACEUTICAL CORP,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
1018840,5651.0,ABERCROMBIE & FITCH CO /DE/,RETAIL-FAMILY CLOTHING STORES
1018946,7200.0,STEINER LEISURE LTD,SERVICES-PERSONAL SERVICES
1018963,3317.0,ATI INC,STEEL PIPE & TUBES
1018979,6331.0,AMERISAFE INC,"FIRE, MARINE & CASUALTY INSURANCE"
1019034,7372.0,BIO KEY INTERNATIONAL INC,SERVICES-PREPACKAGED SOFTWARE
1019216,5141.0,"NEWPORT DIGITAL TECHNOLOGIES, INC.","WHOLESALE-GROCERIES, GENERAL LINE"
1019272,5051.0,EMPIRE RESOURCES INC /NEW/,WHOLESALE-METALS SERVICE CENTERS & OFFICES
1019361,3690.0,ROFIN SINAR TECHNOLOGIES INC,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES"
1019542,7359.0,ATEL CAPITAL EQUIPMENT FUND VII LP,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC"
1019650,6021.0,CENTRUE FINANCIAL CORP,NATIONAL COMMERCIAL BANKS
1019671,7372.0,SEACHANGE INTERNATIONAL INC,SERVICES-PREPACKAGED SOFTWARE
1019695,2834.0,ARQULE INC,PHARMACEUTICAL PREPARATIONS
1019737,8742.0,NAVIGANT CONSULTING INC,SERVICES-MANAGEMENT CONSULTING SERVICES
1019787,3714.0,PURADYN FILTER TECHNOLOGIES INC,MOTOR VEHICLE PARTS & ACCESSORIES
1019849,5500.0,"PENSKE AUTOMOTIVE GROUP, INC.",RETAIL-AUTO DEALERS & GASOLINE STATIONS
1020017,5045.0,INX INC,WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE
1020214,3841.0,CERUS CORP,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
1020302,5099.0,"INTERNET INFINITY, INC.","WHOLESALE-DURABLE GOODS, NEC"
1020347,6021.0,COMMUNITYCORP,NATIONAL COMMERCIAL BANKS
1020416,7363.0,"MONSTER WORLDWIDE, INC.",SERVICES-HELP SUPPLY SERVICES
1020448,3533.0,IMPERIAL PETROLEUM RECOVERY CORP,OIL & GAS FIELD MACHINERY & EQUIPMENT
1020475,7374.0,"NORWESTECH, INC.",SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1020477,7011.0,"ROTATE BLACK, INC.",HOTELS & MOTELS
1020569,6798.0,IRON MOUNTAIN INC,REAL ESTATE INVESTMENT TRUSTS
1020646,3669.0,"ERF WIRELESS, INC.","COMMUNICATIONS EQUIPMENT, NEC"
1020710,5084.0,DXP ENTERPRISES INC,WHOLESALE-INDUSTRIAL MACHINERY & EQUIPMENT
1020825,1000.0,MINCO GOLD CORP,METAL MINING
1020859,5141.0,UNITED NATURAL FOODS INC,"WHOLESALE-GROCERIES, GENERAL LINE"
1021096,4841.0,"TROIKA MEDIA GROUP, INC.",CABLE & OTHER PAY TELEVISION SERVICES
1021162,3720.0,TRIUMPH GROUP INC,AIRCRAFT & PARTS
1021270,5812.0,"BBQ HOLDINGS, INC.",RETAIL-EATING PLACES
1021282,8111.0,"CLEAN SLATE, INC.",SERVICES-LEGAL SERVICES
1021422,6798.0,"EASTERN LIGHT CAPITAL, INC.",REAL ESTATE INVESTMENT TRUSTS
1021435,7372.0,HOPTO INC.,SERVICES-PREPACKAGED SOFTWARE
1021561,5122.0,"NU SKIN ENTERPRISES, INC.","WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES"
1021604,3674.0,ON TRACK INNOVATIONS LTD,SEMICONDUCTORS & RELATED DEVICES
1021620,3661.0,ORCKIT COMMUNICATIONS LTD,TELEPHONE & TELEGRAPH APPARATUS
1021635,4911.0,OGE ENERGY CORP.,ELECTRIC SERVICES
1021860,3533.0,NOV INC.,OIL & GAS FIELD MACHINERY & EQUIPMENT
1021917,6512.0,"ASPI, INC.",OPERATORS OF NONRESIDENTIAL BUILDINGS
1021991,3577.0,TOP IMAGE SYSTEMS LTD,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
1022079,8071.0,QUEST DIAGNOSTICS INC,SERVICES-MEDICAL LABORATORIES
1022097,3714.0,"TURBODYNE TECHNOLOGIES, INC",MOTOR VEHICLE PARTS & ACCESSORIES
1022225,3661.0,OPLINK COMMUNICATIONS INC,TELEPHONE & TELEGRAPH APPARATUS
1022321,4610.0,GENESIS ENERGY LP,PIPE LINES (NO NATURAL GAS)
1022344,6798.0,SIMON PROPERTY GROUP L P /DE/,REAL ESTATE INVESTMENT TRUSTS
1022345,1311.0,MARINER ENERGY INC,CRUDE PETROLEUM & NATURAL GAS
1022368,5140.0,"SCHIFF NUTRITION INTERNATIONAL, INC.",WHOLESALE-GROCERIES & RELATED PRODUCTS
1022408,5045.0,EPLUS INC,WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE
1022469,2421.0,DELTIC TIMBER CORP,"SAWMILLS & PLANTING MILLS, GENERAL"
1022505,7374.0,NATIONAL SCIENTIFIC CORP/AZ,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1022646,1311.0,ULTRA PETROLEUM CORP,CRUDE PETROLEUM & NATURAL GAS
1022652,3669.0,INSEEGO CORP.,"COMMUNICATIONS EQUIPMENT, NEC"
1022671,3312.0,STEEL DYNAMICS INC,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)"
1022701,7373.0,NEOMEDIA TECHNOLOGIES INC,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN
1022705,3533.0,TESCO CORP,OIL & GAS FIELD MACHINERY & EQUIPMENT
1022759,6022.0,CARDINAL BANKSHARES CORP,STATE COMMERCIAL BANKS
1022837,6029.0,"SUMITOMO MITSUI FINANCIAL GROUP, INC.","COMMERCIAL BANKS, NEC"
1022899,2834.0,"ATRINSIC, INC.",PHARMACEUTICAL PREPARATIONS
1023024,2834.0,BIOSANTE PHARMACEUTICALS INC,PHARMACEUTICAL PREPARATIONS
1023128,5500.0,LITHIA MOTORS INC,RETAIL-AUTO DEALERS & GASOLINE STATIONS
1023131,8731.0,COVANCE INC,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH
1023198,6799.0,AMASYS CORP,"INVESTORS, NEC"
1023291,4911.0,ENERGY FUTURE HOLDINGS CORP /TX/,ELECTRIC SERVICES
1023298,7819.0,ALPHA-EN CORP,SERVICES-ALLIED TO MOTION PICTURE PRODUCTION
1023313,8700.0,FORRESTER RESEARCH INC,"SERVICES-ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT"
1023362,3663.0,POWERWAVE TECHNOLOGIES INC,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT
1023364,7370.0,"AUTOWEB, INC.","SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
1023453,6221.0,AIS FUTURES FUND IV LP,COMMODITY CONTRACTS BROKERS & DEALERS
1023458,6500.0,AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,REAL ESTATE
1023459,7373.0,"SIMULATIONS PLUS, INC.",SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN
1023512,1040.0,DRDGOLD LTD,GOLD AND SILVER ORES
1023514,1040.0,HARMONY GOLD MINING CO LTD,GOLD AND SILVER ORES
1023549,2834.0,XTL BIOPHARMACEUTICALS LTD,PHARMACEUTICAL PREPARATIONS
1023731,7374.0,8X8 INC /DE/,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1023734,1311.0,"BPZ RESOURCES, INC.",CRUDE PETROLEUM & NATURAL GAS
1023844,6200.0,NATIONAL HOLDINGS CORP,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES"
1023860,6022.0,STEWARDSHIP FINANCIAL CORP,STATE COMMERCIAL BANKS
1023994,5030.0,CDSI HOLDINGS INC,WHOLESALE-LUMBER & OTHER CONSTRUCTION MATERIALS
1024022,2890.0,MEDIA SCIENCES INTERNATIONAL INC,MISCELLANEOUS CHEMICAL PRODUCTS
1024048,8071.0,"PANACEA GLOBAL, INC.",SERVICES-MEDICAL LABORATORIES
1024075,4932.0,POWER EFFICIENCY CORP,GAS & OTHER SERVICES COMBINED
1024095,3510.0,"CARNEGIE DEVELOPMENT, INC",ENGINES & TURBINES
1024126,2834.0,"PERNIX THERAPEUTICS HOLDINGS, INC.",PHARMACEUTICAL PREPARATIONS
1024305,2844.0,COTY INC.,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS"
1024452,5172.0,SMF ENERGY CORP,WHOLESALE-PETROLEUM & PETROLEUM PRODUCTS (NO BULK STATIONS)
1024478,3829.0,"ROCKWELL AUTOMATION, INC","MEASURING & CONTROLLING DEVICES, NEC"
1024519,3531.0,CNH GLOBAL N V,CONSTRUCTION MACHINERY & EQUIP
1024520,3845.0,WORLD HEART CORP,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
1024626,2834.0,"CANNABIS SCIENCE, INC.",PHARMACEUTICAL PREPARATIONS
1024628,3751.0,ZAP,"MOTORCYCLES, BICYCLES & PARTS"
1024657,7389.0,WEST CORP,"SERVICES-BUSINESS SERVICES, NEC"
1024672,3672.0,ELTEK LTD,PRINTED CIRCUIT BOARDS
1024725,3714.0,TENNECO INC,MOTOR VEHICLE PARTS & ACCESSORIES
1024729,5900.0,AMSCAN HOLDINGS INC,RETAIL-MISCELLANEOUS RETAIL
1024732,7371.0,IGATE CORP,SERVICES-COMPUTER PROGRAMMING SERVICES
1024795,3490.0,"HELIOS TECHNOLOGIES, INC.",MISCELLANEOUS FABRICATED METAL PRODUCTS
1024920,7389.0,FUELSTREAM INC,"SERVICES-BUSINESS SERVICES, NEC"
1025315,6770.0,24HOLDINGS INC,BLANK CHECKS
1025362,1000.0,GOLDEN QUEEN MINING CO LTD,METAL MINING
1025378,6798.0,W P CAREY & CO LLC,REAL ESTATE INVESTMENT TRUSTS
1025536,6022.0,TAYLOR CAPITAL GROUP INC,STATE COMMERCIAL BANKS
1025561,7372.0,SHARPLINK GAMING LTD.,SERVICES-PREPACKAGED SOFTWARE
1025771,700.0,CHASE PACKAGING CORP,AGRICULTURAL SERVICES
1025835,6022.0,ENTERPRISE FINANCIAL SERVICES CORP,STATE COMMERCIAL BANKS
1025877,6022.0,DCB FINANCIAL CORP,STATE COMMERCIAL BANKS
1025953,6531.0,NOVASTAR FINANCIAL INC,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS)
1025996,6798.0,KILROY REALTY CORP,REAL ESTATE INVESTMENT TRUSTS
1026214,6111.0,FEDERAL HOME LOAN MORTGAGE CORP,FEDERAL & FEDERALLY-SPONSORED CREDIT AGENCIES
1026650,8734.0,ERESEARCHTECHNOLOGY INC /DE/,SERVICES-TESTING LABORATORIES
1026655,3089.0,CORE MOLDING TECHNOLOGIES INC,"PLASTICS PRODUCTS, NEC"
1026662,5040.0,EURO TECH HOLDINGS CO LTD,WHOLESALE-PROFESSIONAL & COMMERCIAL EQUIPMENT & SUPPLIES
1026743,3444.0,"EURAMAX HOLDINGS, INC.",SHEET METAL WORK
1026785,3490.0,HIGHWAY HOLDINGS LTD,MISCELLANEOUS FABRICATED METAL PRODUCTS
1026980,3357.0,ASIA PACIFIC WIRE & CABLE CORP LTD,DRAWING & INSULATING OF NONFERROUS WIRE
1027099,6221.0,RJO GLOBAL TRUST,COMMODITY CONTRACTS BROKERS & DEALERS
1027183,6022.0,FIRST SOUTH BANCORP INC /VA/,STATE COMMERCIAL BANKS
1027207,7371.0,EPIQ SYSTEMS INC,SERVICES-COMPUTER PROGRAMMING SERVICES
1027235,7011.0,REALGOLD INTERNATIONAL INC,HOTELS & MOTELS
1027454,7372.0,CHINA TECHNOLOGY DEVELOPMENT GROUP CORP,SERVICES-PREPACKAGED SOFTWARE
1027484,5531.0,"CARRIER ALLIANCE HOLDINGS, INC.",RETAIL-AUTO & HOME SUPPLY STORES
1027552,6029.0,BANCO SANTANDER CHILE,"COMMERCIAL BANKS, NEC"
1027662,6512.0,ELBIT IMAGING LTD,OPERATORS OF NONRESIDENTIAL BUILDINGS
1027664,3728.0,ELBIT SYSTEMS LTD,"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC"
1027838,3841.0,TACTILE SYSTEMS TECHNOLOGY INC,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
1027884,1700.0,CHICAGO BRIDGE & IRON CO N V,CONSTRUCTION - SPECIAL TRADE CONTRACTORS
1028087,8090.0,AMERICAN DENTAL PARTNERS INC,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC"
1028153,3690.0,"AXION POWER INTERNATIONAL, INC.","MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES"
1028215,2800.0,KMG CHEMICALS INC,CHEMICALS & ALLIED PRODUCTS
1028394,3590.0,VOYAGER ENTERTAINMENT INTERNATIONAL INC,MISC INDUSTRIAL & COMMERCIAL MACHINERY & EQUIPMENT
1028536,5731.0,HYPERVIEW LTD.,"RETAIL-RADIO, TV & CONSUMER ELECTRONICS STORES"
1028734,6021.0,COBIZ FINANCIAL INC,NATIONAL COMMERCIAL BANKS
1028918,6022.0,PACIFIC PREMIER BANCORP INC,STATE COMMERCIAL BANKS
1028954,6022.0,SB ONE BANCORP,STATE COMMERCIAL BANKS
1028985,3690.0,"SPECTRUM BRANDS, INC.","MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES"
1029023,1311.0,SYNTROLEUM CORP,CRUDE PETROLEUM & NATURAL GAS
1029125,2834.0,"CIMARRON MEDICAL, INC.",PHARMACEUTICAL PREPARATIONS
1029142,2834.0,DYNAVAX TECHNOLOGIES CORP,PHARMACEUTICAL PREPARATIONS
1029145,4400.0,KNIGHTSBRIDGE SHIPPING LTD,WATER TRANSPORTATION
1029199,6099.0,"EURONET WORLDWIDE, INC.","FUNCTIONS RELATED TO DEPOSITORY BANKING, NEC"
1029299,7371.0,"DELTEK, INC",SERVICES-COMPUTER PROGRAMMING SERVICES
1029356,7819.0,"REGATTA CAPITAL PARTNERS, INC.",SERVICES-ALLIED TO MOTION PICTURE PRODUCTION
1029454,3080.0,MOBILE AREA NETWORKS INC,MISCELLANEOUS PLASTICS PRODUCTS
1029506,2040.0,RALCORP HOLDINGS INC /MO,GRAIN MILL PRODUCTS
1029581,7371.0,MODSYS INTERNATIONAL LTD,SERVICES-COMPUTER PROGRAMMING SERVICES
1029730,6211.0,LADENBURG THALMANN FINANCIAL SERVICES INC.,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
1029744,3663.0,SONIC FOUNDRY INC,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT
1029800,6798.0,URSTADT BIDDLE PROPERTIES INC,REAL ESTATE INVESTMENT TRUSTS
1029802,5150.0,CHINA FRUITS CORP,WHOLESALE-FARM PRODUCT RAW MATERIALS
1029831,5080.0,HILLMAN COMPANIES INC,"WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES"
1030058,4841.0,WORLDGATE COMMUNICATIONS INC,CABLE & OTHER PAY TELEVISION SERVICES
1030192,1040.0,NEW JERSEY MINING CO,GOLD AND SILVER ORES
1030206,3841.0,VASCULAR SOLUTIONS INC,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
1030469,6022.0,ORIENTAL FINANCIAL GROUP INC,STATE COMMERCIAL BANKS
1030471,3669.0,UTSTARCOM HOLDINGS CORP.,"COMMUNICATIONS EQUIPMENT, NEC"
1030475,4512.0,CHINA EASTERN AIRLINES CORP LTD,"AIR TRANSPORTATION, SCHEDULED"
1030484,7372.0,RENAISSANCE LEARNING INC,SERVICES-PREPACKAGED SOFTWARE
1030749,3533.0,GULFMARK OFFSHORE INC,OIL & GAS FIELD MACHINERY & EQUIPMENT
1030894,3672.0,CELESTICA INC,PRINTED CIRCUIT BOARDS
1030896,5961.0,BLUEFLY INC,RETAIL-CATALOG & MAIL-ORDER HOUSES
1030916,4911.0,PREMIER HOLDING CORP.,ELECTRIC SERVICES
1030997,5141.0,G WILLI FOOD INTERNATIONAL LTD,"WHOLESALE-GROCERIES, GENERAL LINE"
1031028,3663.0,GLOBECOMM SYSTEMS INC,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT
1031029,7363.0,STARTEK INC,SERVICES-HELP SUPPLY SERVICES
1031093,1000.0,"SILVER BULL RESOURCES, INC.",METAL MINING
1031203,5500.0,GROUP 1 AUTOMOTIVE INC,RETAIL-AUTO DEALERS & GASOLINE STATIONS
1031223,6311.0,PHL VARIABLE INSURANCE CO /CT/,LIFE INSURANCE
1031233,6021.0,PINNACLE BANKSHARES CORP,NATIONAL COMMERCIAL BANKS
1031235,6798.0,"GLOBAL SELF STORAGE, INC.",REAL ESTATE INVESTMENT TRUSTS
1031296,4911.0,FIRSTENERGY SOLUTIONS CORP.,ELECTRIC SERVICES
1031308,7372.0,BENTLEY SYSTEMS INC,SERVICES-PREPACKAGED SOFTWARE
1031316,6798.0,FRANKLIN STREET PROPERTIES CORP /MA/,REAL ESTATE INVESTMENT TRUSTS
1031623,3440.0,GULF ISLAND FABRICATION INC,FABRICATED STRUCTURAL METAL PRODUCTS
1031896,2870.0,AMERICAN SOIL TECHNOLOGIES INC,AGRICULTURAL CHEMICALS
1031927,3845.0,"ECHO THERAPEUTICS, INC.",ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
1032033,6141.0,SLM CORP,PERSONAL CREDIT INSTITUTIONS
1032067,3827.0,MEADE INSTRUMENTS CORP,OPTICAL INSTRUMENTS & LENSES
1032208,4932.0,SEMPRA,GAS & OTHER SERVICES COMBINED
1032220,7389.0,"MAXIMUS, INC.","SERVICES-BUSINESS SERVICES, NEC"
1032761,7389.0,KEYNOTE SYSTEMS INC,"SERVICES-BUSINESS SERVICES, NEC"
1032863,3790.0,FORCE PROTECTION INC,MISCELLANEOUS TRANSPORTATION EQUIPMENT
1032975,3577.0,LOGITECH INTERNATIONAL S.A.,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
1033012,6035.0,FLAGSTAR BANCORP INC,"SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1033128,6798.0,FIRST INDUSTRIAL LP,REAL ESTATE INVESTMENT TRUSTS
1033767,3674.0,UNITED MICROELECTRONICS CORP,SEMICONDUCTORS & RELATED DEVICES
1033905,3841.0,LUMINEX CORP,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
1034054,6798.0,SBA COMMUNICATIONS CORP,REAL ESTATE INVESTMENT TRUSTS
1034088,7373.0,ECLIPSYS CORP,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN
1034563,2911.0,ICAHN ENTERPRISES HOLDINGS L.P.,PETROLEUM REFINING
1034592,7389.0,OMNICOMM SYSTEMS INC,"SERVICES-BUSINESS SERVICES, NEC"
1034594,6022.0,BAY BANKS OF VIRGINIA INC,STATE COMMERCIAL BANKS
1034669,4833.0,FISHER COMMUNICATIONS INC,TELEVISION BROADCASTING STATIONS
1034670,3714.0,AUTOLIV INC,MOTOR VEHICLE PARTS & ACCESSORIES
1034755,1311.0,BRIGHAM EXPLORATION CO,CRUDE PETROLEUM & NATURAL GAS
1034760,7373.0,WIDEPOINT CORP,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN
1034842,2834.0,RIGEL PHARMACEUTICALS INC,PHARMACEUTICAL PREPARATIONS
1034957,6500.0,CRESUD INC,REAL ESTATE
1035002,2911.0,VALERO ENERGY CORP/TX,PETROLEUM REFINING
1035092,6021.0,SHORE BANCSHARES INC,NATIONAL COMMERCIAL BANKS
1035201,4941.0,CALIFORNIA WATER SERVICE GROUP,WATER SUPPLY
1035216,4923.0,SOUTH JERSEY GAS CO,NATURAL GAS TRANSMISISON & DISTRIBUTION
1035267,3842.0,INTUITIVE SURGICAL INC,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
1035354,2836.0,"SEVION THERAPEUTICS, INC.","BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"
1035422,1040.0,"CTT PHARMACEUTICAL HOLDINGS, INC.",GOLD AND SILVER ORES
1035443,6798.0,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",REAL ESTATE INVESTMENT TRUSTS
1035675,4911.0,NSTAR/MA,ELECTRIC SERVICES
1035688,8093.0,SELECT MEDICAL CORP,"SERVICES-SPECIALTY OUTPATIENT FACILITIES, NEC"
1035748,7371.0,CALLIDUS SOFTWARE INC,SERVICES-COMPUTER PROGRAMMING SERVICES
1035884,3663.0,COMMSCOPE INC,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT
1035976,6021.0,"FNCB BANCORP, INC.",NATIONAL COMMERCIAL BANKS
1035983,1731.0,COMFORT SYSTEMS USA INC,ELECTRICAL WORK
1035991,6035.0,FIRST ROBINSON FINANCIAL CORP,"SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1036030,6035.0,WAYNE SAVINGS BANCSHARES INC /DE/,"SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1036044,3577.0,"IDENTIV, INC.","COMPUTER PERIPHERAL EQUIPMENT, NEC"
